"","eif_beta1","eif_beta0","eif_alpha","tp_pd_beta1","tp_pd_beta0","tp_pd_alpha","pd_om_beta1","pd_om_beta0","pd_om_alpha","rho"
"1",0.363244960107368,-0.71202495854344,341.127605760736,0.405016708425333,-0.727778086482925,349.932240630692,0.460094767450151,-0.590831391572062,313.529282388597,0.2
"2",0.564930167428476,-0.597024550375388,353.225948883011,0.541774731685641,-0.598163365969605,377.325580717992,0.49154065255737,-0.49748429920039,403.192488664951,0.2
"3",0.590111829731979,-0.769535413767963,403.059991373969,0.553268994459359,-0.608654339239399,459.761445395616,0.468839890754816,-0.392492130978379,363.086060310122,0.2
"4",0.512599344091147,-0.534335604567658,384.924939093754,0.490173866720389,-0.492247944195785,426.087726262631,0.470056881360537,-0.400588738443177,433.747280173613,0.2
"5",0.477094018053027,-0.741954983848853,318.903992435359,0.467247488343084,-0.694586921507434,346.298827027209,0.468963839426452,-0.553883115617309,398.839462683976,0.2
"6",0.445764607720632,-0.593725301337254,213.873399888407,0.443724908830163,-0.581088393179845,218.716501462727,0.448564538013895,-0.463293592092012,270.939434888697,0.2
"7",0.338640455032761,-1.27686067048028,300.858373708984,0.434643294604318,-0.707185666619541,476.774436680852,0.482729881868734,-0.522107056611359,465.649245778255,0.2
"8",0.532263390671282,-0.89771834614889,207.472288279518,0.525152375220105,-0.741224363073891,250.516324049385,0.460618148096391,-0.582205273491439,268.980520851417,0.2
"9",0.460557375730489,-0.583675520871858,336.818709873432,0.451327925900349,-0.591811251224907,358.735193202082,0.441342766170138,-0.5385929724156,325.466991740666,0.2
"10",0.489860505888122,-0.572543880649791,341.58801528028,0.484060107807324,-0.586084177943808,367.167811036383,0.475977527092739,-0.531607664655188,351.269907109689,0.2
"11",0.55456870754469,-0.537722454099226,328.570338510542,0.537600275049089,-0.561086681038231,321.744921543726,0.476719514748211,-0.529876360435682,340.69125870201,0.2
"12",0.522669280826486,-0.767885542047929,378.508566324928,0.522005147497171,-0.584099142628976,392.608260364715,0.486908076868187,-0.457595760740831,293.438267811062,0.2
"13",0.517089312569489,-0.713251904991024,399.611264594085,0.526959153299895,-0.574384655877032,422.321348779611,0.489590211865798,-0.414509422546217,368.191503696214,0.2
"14",0.494318932338318,-0.567107477821215,364.799716411079,0.486587663230323,-0.610285182257885,362.146709727934,0.471855340958107,-0.49935178826137,373.015130254737,0.2
"15",0.394829473681964,-0.904384754760559,253.662672457649,0.420485700753813,-0.766360270879381,255.683438113317,0.462194748635717,-0.454853608340534,329.493917582199,0.2
"16",0.512602059169601,-0.735637983924848,458.655751878024,0.493687143701441,-0.650415073613437,483.562707330252,0.483273599280193,-0.454224423344092,389.358919976772,0.2
"17",0.462738138453086,-0.513055966082706,345.543750651317,0.458522825094681,-0.549997975149117,331.609489211842,0.452031987094847,-0.433852664181743,323.193497489296,0.2
"18",0.505129430922687,-0.513726652799914,442.959709513601,0.511879007594852,-0.481468330191193,429.737456888338,0.493718948435878,-0.491477876647198,378.402314601876,0.2
"19",0.505775122024308,-0.766362873009936,235.897877708808,0.499794472465476,-0.706632990419603,303.926141516537,0.503958206208436,-0.463685536217336,313.16114157592,0.2
"20",0.436398276075542,-0.649975174834443,402.788668299035,0.444442277620375,-0.64295428095582,419.398868216215,0.469459001209359,-0.511720112591607,326.517642126853,0.2
"21",0.474177288106844,-0.727773313777986,386.000596202174,0.477575110859011,-0.656138637169134,404.822615832939,0.471794061124034,-0.472518693616803,351.001803712608,0.2
"22",0.431149035280897,-0.676428280222431,352.863574718157,0.437042513548549,-0.503383368348973,371.105266596661,0.458165524702386,-0.475439921349088,357.063261245831,0.2
"23",0.443892339670528,-0.778065301285757,264.88837854479,0.455759915273467,-0.697962101935753,335.87994908784,0.471792917233602,-0.471114267628653,353.188050840721,0.2
"24",0.531582414447353,-0.588299735938011,309.949529632074,0.533062413934038,-0.595413546620448,323.89554782516,0.469243533196999,-0.415177198323569,360.432969800896,0.2
"25",0.405649344046493,-1.3165969903271,425.65676910587,0.452158491876256,-0.965400693218764,374.776756709596,0.481795596024268,-0.386482930429722,313.525753604298,0.2
"26",0.490629873511957,-0.741356418556467,298.201267497869,0.495977709762556,-0.755628381178597,329.72499338129,0.474092574843072,-0.523850409793884,354.262204547671,0.2
"27",0.488061093181803,-0.857544422230901,345.863014042469,0.489196566683504,-0.613629010181481,399.349756790149,0.469027812625023,-0.484107271450615,347.816038638105,0.2
"28",0.469479649278457,-0.564805760029997,364.134255438453,0.467374972624922,-0.567021199604156,332.061810544238,0.449731584165904,-0.456088244830597,372.239361106435,0.2
"29",0.474365335617861,-0.581931568644476,359.832135396033,0.473041564934775,-0.528339768463373,376.384710408247,0.463931309628598,-0.511153437922843,353.514322894285,0.2
"30",0.45264221825103,-0.407663165454268,441.37194989465,0.470528816107738,-0.368046554456045,421.270184037086,0.471215820841438,-0.261054209565087,431.244572713819,0.2
"31",0.403835803952563,-0.91531767636636,292.963381742471,0.432946986620686,-0.644432770730449,314.680270207129,0.450063979331431,-0.461076069395528,337.82017335641,0.2
"32",0.493598878727435,-0.536028762499859,320.704614539919,0.487900727364945,-0.526595507539103,338.775291238444,0.486025168258956,-0.472277055860772,337.39281512738,0.2
"33",0.504299756054252,-0.879885926641279,302.355159396589,0.506396775812635,-0.808958940952203,299.231208813295,0.478126112046573,-0.661298981876319,312.859306533775,0.2
"34",0.429227402912982,-0.644841877818723,428.151195767541,0.464182974802154,-0.523480353753657,384.761914129329,0.468248125444096,-0.48723346709096,357.588798552746,0.2
"35",0.544409645268962,-0.624085791386014,286.15921689283,0.530002590743965,-0.601558621379727,307.670359260267,0.486486611091976,-0.436820097237613,253.290025417978,0.2
"36",0.505049184276197,-0.620970687350724,314.238767111979,0.528018640515725,-0.652185888711951,348.2802156034,0.487639668355777,-0.471018764075585,350.818048917375,0.2
"37",0.543425140074858,-0.402421255264845,333.11535440478,0.534900392719202,-0.390155846488555,323.630491917822,0.494728672051276,-0.436372393333631,309.187315913083,0.2
"38",0.46753603183423,-0.499406394924575,471.77559691834,0.46933415410739,-0.506077549147087,453.678575844917,0.468433481254976,-0.485415432723117,362.841184855875,0.2
"39",0.422612209367518,-0.695747929683134,300.365757004122,0.430745138894228,-0.687429391744476,309.082862805388,0.454964765333375,-0.640114990838979,274.543289146151,0.2
"40",0.504111338362382,-0.50442848398769,293.026544805849,0.499562081156828,-0.541953733826259,294.251003715314,0.481077744179363,-0.443007875920615,359.098958291478,0.2
"41",0.436565056578015,-0.550619347837058,318.076350849015,0.437800147047263,-0.563405395084402,320.754439559379,0.459502952610099,-0.580422431471555,335.722276590951,0.2
"42",0.531811001039798,-0.491709054685597,366.855525728199,0.517825613971265,-0.503163523965976,367.738959714847,0.491914001993588,-0.397127348049956,365.879329875495,0.2
"43",0.204141209205567,-1.49203594423457,981.684617846498,0.4480738345969,-1.13405622399775,410.902731731038,0.474844984538092,-0.654385555504974,318.373620830035,0.2
