"","eif_beta1","eif_beta0","eif_alpha","tp_pd_beta1","tp_pd_beta0","tp_pd_alpha","pd_om_beta1","pd_om_beta0","pd_om_alpha","rho"
"1",0.562283607332177,-0.713590625547778,320.815837225243,0.530498850090172,-0.653735433961894,265.87123207622,0.450532649815023,-0.458832293498407,296.875254593971,0.8
"2",0.469813684620279,-0.899309254194473,248.449635650304,0.49890526435747,-0.73212559124152,276.859996271698,0.484058637116052,-0.476867708791178,240.917435962362,0.8
"3",0.507671709404773,-0.717807703469732,298.232910859688,0.508321613816578,-0.710531341102088,289.653075511069,0.461513679471037,-0.624053494007567,350.345107600133,0.8
"4",0.536426125012088,-0.753695710003645,308.474264192386,0.517066288304684,-0.643720286542801,359.013287176812,0.495576877705109,-0.397726694104288,335.4254678572,0.8
"5",0.592454466439168,-0.572521983743599,394.754816745124,0.568608491842937,-0.550081955781808,366.920571252737,0.480181938830665,-0.556103448477729,370.641867032083,0.8
"6",0.470636182982963,-0.650534122501929,186.61887764183,0.484148245928478,-0.623675455724474,223.733007089334,0.459495025315246,-0.49269438577163,287.124278577484,0.8
"7",0.511080243431628,-0.738675355379506,285.832956294806,0.508293686949625,-0.638892537328814,276.973478209146,0.458035898286607,-0.51947075045344,288.553908711697,0.8
"8",0.443321350258036,-0.655774646389521,317.193834024524,0.444815490096671,-0.624827042791026,343.043351803405,0.451941094095515,-0.337640758162004,333.82082886575,0.8
"9",0.55816171307842,-0.560271485846292,369.470650753324,0.565135583716351,-0.62374753227191,444.458926389435,0.496327496054188,-0.336703191006798,434.156713936777,0.8
"10",0.531603283443986,-0.814455657963267,318.276743852892,0.514403042628819,-0.65285354568096,339.790042797276,0.464979890207659,-0.536826866205161,348.894030248985,0.8
"11",0.498250340628427,-0.417272119885392,386.184872458013,0.500400510689498,-0.421329859313514,382.010790030409,0.473691698563761,-0.425301015635937,367.628663576314,0.8
"12",0.449671336620573,-0.698092100587095,394.741702438822,0.474919154626892,-0.805243512343128,345.85999119972,0.465708579702732,-0.573616605786872,358.819841122431,0.8
"13",0.493881386943945,-0.604137822105979,413.260697160538,0.485547082887788,-0.619939631244059,418.029715754016,0.490138329657507,-0.539965798445804,344.008874166763,0.8
"14",0.534634768172422,-0.83865291858294,354.765422415938,0.55970285298063,-0.712832463336695,313.710465058334,0.492483282855721,-0.492673773096066,236.592054887155,0.8
"15",0.444558160112183,-0.89613091595629,288.029227582899,0.496291897907139,-0.817918383614929,366.817126798913,0.50351693393328,-0.539681371553692,328.685532370843,0.8
"16",0.484141492759261,-0.683841777523459,291.290269263501,0.483665762342043,-0.612371888790657,330.890873859389,0.468086484698946,-0.468348727706069,317.612322449573,0.8
"17",0.497856634335523,-0.710533529835502,410.144296562499,0.475243861634438,-0.583716480943713,391.490117843386,0.444450708707799,-0.462864864691886,439.015785359988,0.8
"18",0.549184882556037,-1.02949523808094,260.239162607403,0.524479979433133,-0.74009259804283,309.91267995847,0.468467294299974,-0.54557015265065,319.51414714002,0.8
"19",0.453950522993468,-0.613576618084092,436.61162393237,0.462689329577224,-0.575849277425388,456.109545902837,0.473360139880563,-0.385929482785818,360.637464192811,0.8
"20",0.409916486565473,-0.696861755937228,283.704472259669,0.440090006374217,-0.689240038133015,330.090141487065,0.471726395820161,-0.482851879786903,255.611633172719,0.8
"21",0.557460570650376,-0.641225500680432,385.869653019227,0.53484553977846,-0.617762507025238,380.604787618263,0.48370913553192,-0.564816862779702,318.95509289116,0.8
"22",0.448864822075916,-0.649516027796014,305.487165167404,0.470360181739433,-0.650174863754239,343.044322980895,0.465972237519535,-0.418195563743241,365.851140466302,0.8
"23",0.529972105975022,-0.765791469843066,170.306315905166,0.531190873374956,-0.722840408715578,174.832056489158,0.47259539418117,-0.549654966629373,290.779691184678,0.8
"24",0.489872100407824,-0.582197022912357,346.908078911505,0.457824898621877,-0.512263337484014,403.311215216526,0.455027908332461,-0.464658084754361,387.138755488742,0.8
"25",0.448374629158639,-0.148242364654469,502.391016396503,0.479909065520663,-0.601327106025071,267.457233764053,0.46477833220529,-0.504929317636119,304.345748782035,0.8
