"","eif_beta1","eif_beta0","eif_alpha","tp_pd_beta1","tp_pd_beta0","tp_pd_alpha","pd_om_beta1","pd_om_beta0","pd_om_alpha","rho"
"1",0.436786300056361,-0.57277472587673,363.513931416886,0.445431383443754,-0.526529191738609,413.403535212582,0.470950380818219,-0.44379905564806,375.951578869812,0.5
"2",0.573114410207701,-0.655889155564085,287.459928285795,0.55949100168363,-0.667358476808707,265.156757608752,0.497492842909013,-0.597777061081645,264.95468227936,0.5
"3",0.428520869684489,-0.6166632268819,343.79812191848,0.43652814388064,-0.634459441631988,368.24287496977,0.443376086668632,-0.473890092343078,426.56672951114,0.5
"4",0.446158739372017,-0.475193327231261,431.784538063447,0.443804496384609,-0.458478475218361,445.101495704364,0.479240559350569,-0.386404823233578,335.985625237978,0.5
"5",0.426050840954064,-0.816865936496234,416.167209461932,0.441327288988588,-0.577488660952079,489.646881691694,0.482983907358946,-0.458050040409351,367.914663873667,0.5
"6",0.455569202871914,-0.68717764422342,373.951844738101,0.459595150214337,-0.668880116192305,365.273823493826,0.466951947616364,-0.497521196938255,303.372605427881,0.5
"7",0.576235396121641,-0.840110853818211,416.904300271114,0.521621674854754,-0.762312701452187,332.44502818198,0.457495231458426,-0.577243871927074,327.464471170345,0.5
"8",0.627360913538477,-0.639026626753285,477.346856182475,0.571444275810323,-0.599646392774235,514.703072053512,0.489948500423945,-0.489217799240213,443.425192931134,0.5
"9",0.522132874030468,-1.12015894799193,87.7827270523342,0.533036292130222,-0.810531052223405,176.204223123641,0.494573023100059,-0.660228117124236,246.644494246233,0.5
"10",0.49679129897229,-0.688286068001414,376.805566979543,0.500520304732226,-0.745223722398188,347.669828821111,0.456971795291442,-0.514635517170249,364.824683591584,0.5
"11",0.505524425406677,-0.633314290193541,380.317744664239,0.492838251507482,-0.617260897147982,375.187254971877,0.47395795574974,-0.566890014668338,342.837891006439,0.5
"12",0.558322856314861,-0.788294810797812,248.293751450561,0.541524659015022,-0.705668357262857,245.076973433657,0.472918263689004,-0.562796297330668,282.82953985892,0.5
"13",0.527070408426812,-1.04967183090563,255.087550563679,0.525648538247864,-0.702186241688177,324.204070238603,0.503720240588873,-0.51474833701232,287.8267008629,0.5
"14",0.467519991249717,-0.831043486046006,369.154288171332,0.479500335302223,-0.650424148821353,460.455491403133,0.504815022056635,-0.391158885134025,308.047224587219,0.5
"15",0.54329370636952,-0.72617506977908,313.093147983351,0.532776682585413,-0.533323358165631,346.561497121286,0.464208082229242,-0.43304069102407,347.398084775728,0.5
"16",0.430642759271193,-0.88116611163566,348.584693497242,0.439609448894822,-0.696984776039494,418.919792771978,0.470365283138896,-0.606550545924826,353.503983984765,0.5
"17",0.498216764373237,-0.568003347204683,279.503766567881,0.499547900447118,-0.583570147262775,299.297465188405,0.494043813518757,-0.522251973568585,354.528181543914,0.5
"18",0.426521602602365,-0.641821543720028,668.82500704378,0.522569697520571,-0.49738106401812,394.742016289922,0.481318897440608,-0.526952744977041,423.8793215292,0.5
"19",0.503691565901069,-0.643678557496737,258.217046428326,0.494384936941741,-0.628343750612114,246.145183146025,0.455779517750119,-0.570486363695401,296.336790285178,0.5
"20",0.482348426225752,-0.604319541139695,405.79188597865,0.494196161882533,-0.61897098992185,438.968776641374,0.489892668663765,-0.396395207809212,374.873243361335,0.5
"21",0.493620383378528,-0.756709352470168,309.044837480118,0.496788787374869,-0.608294188440138,359.250291274926,0.469620825878544,-0.419347040825544,311.134777577124,0.5
"22",0.512183004929307,-0.370064957750087,290.626819424043,0.510671870380787,-0.383099009651338,290.162332267006,0.468213149097918,-0.359802156827139,307.478391994547,0.5
"23",0.492761585406834,-0.783168586690582,300.077396622957,0.499284300130784,-0.705530123889594,293.704642569951,0.465566963025762,-0.490807656608654,260.867401853193,0.5
"24",0.505700366989276,-0.677938397592002,307.502443248757,0.485634177755387,-0.624313078106111,378.781079296475,0.47656980971093,-0.44682194912674,371.21750581687,0.5
"25",0.464198678083668,-0.810957863616856,351.623448752976,0.502428452408156,-0.712465374962021,306.024292114998,0.466551700104219,-0.466396680161738,364.454972563759,0.5
"26",0.480419116494314,-0.559137725135006,328.053400075852,0.475848602527915,-0.550096219223248,322.871339026189,0.46382686021871,-0.54265556011716,290.759668794137,0.5
"27",0.524346941144522,-0.679488664299736,274.165432073659,0.526432388473019,-0.716287992654678,252.348772598995,0.478126529174254,-0.477566858153678,283.701140299432,0.5
